line,character,dialogue,sentiment,entities
914,GOLD LEADER,I can't maneuver!,0.2166900860129879,[]
915,GOLD FIVE,Stay on target.,0.12261725771260723,[]
916,GOLD LEADER,We're too close.,-0.470816141145876,[]
917,GOLD FIVE,Stay on target!,0.3057328268725694,[]
918,GOLD LEADER,Loosen up!,-0.8076673560164875,[]
919,GOLD FIVE,Gold Five to Red Leader...,-0.07021172938299514,['Gold Five']
920,GOLD FIVE,"Lost Tiree, lost Dutch.",-0.8087690708998179,"['Tiree', 'Dutch']"
921,RED LEADER,"I copy, Gold Five.",0.5353533245995408,['Gold Five']
922,GOLD FIVE,They came from behind....,-0.6139548717409193,[]
923,OFFICER,"We've analyzed their attack, sir, and there is a danger.  Should I have your ship standing by?",-0.28880396532364205,[]
924,TARKIN,Evacuate?  In out moment of triumph?  I think you overestimate their chances!,-0.33967709782379707,[]
925,VOICE,"Rebel base, three minutes and closing.",-0.2153831366950627,['three minutes']
926,RED LEADER,"Red Group, this is Red Leader.",-0.10706553247993122,"['Red Group', 'Red Leader']"
927,RED LEADER,Rendezvous at mark six point one.,-0.3261666739631919,[]
928,WEDGE,This is Red Two.  Flying towards you.,-0.09166951155053815,['Red Two']
929,BIGGS,"Red Three, standing by.",-0.16909765067925964,['Red Three']
930,DODONNA,"Red Leader, this is Base One.  Keep half your group out of range for the next run.",0.14383467190255184,"['Red Leader', 'Base One', 'half']"
931,RED LEADER,"Copy, Base One.  Luke, take Red Two and Three.  Hold up here and wait for my signal... to start your run.",0.09471640923631597,['Red Two and Three']
932,RED LEADER,This is it!,-0.2277343391996285,[]
933,RED TEN,We should be able to see it by now.,-0.5085541906853777,[]
934,RED LEADER,Keep your eyes open for those fighters!,0.5329464424724393,[]
935,RED TEN,There's too much interference!,-0.7422794665038777,[]
936,RED TEN,"Red Five, can you see them from where you are?",0.09933263147286908,['Red Five']
937,LUKE,No sign of any... wait!,-0.18921036642245737,[]
938,LUKE,Coming in point three five.,-0.17746720591531573,['five']
939,RED TEN,I see them.,0.46723232170929907,[]
940,RED LEADER,I'm in range.,0.3824265951152954,[]
941,RED LEADER,Target's coming up!,-0.5927229912043954,['Target']
942,RED LEADER,Just hold them off for a few seconds.,-0.1947646258720117,['a few seconds']
943,VADER,Close up formation.,-0.8949335369881353,[]
944,RED LEADER,Almost there!,-0.574856541991712,[]
945,RED TEN,You'd better let her loose.,0.38536020591027675,[]
946,RED LEADER,Almost there!,-0.574856541991712,[]
947,RED TEN,I can't hold them!,0.20950166155371974,[]
948,RED LEADER,It's away!,-0.6358464951536835,[]
949,RED NINE,It's a hit!,-0.2514436238120976,[]
950,RED LEADER,Negative.,-0.7540108749031493,[]
951,RED LEADER,"Negative!  It didn't go in, it just impacted on the surface.",-0.5343062078961573,[]
952,LUKE,"Red Leader, we're right above you.  Turn to point...",-0.1030952850086011,['Red Leader']
953,LUKE,... oh-five; we'll cover for you.,0.372940656768165,[]
954,RED LEADER,Stay there...,0.10419457383628639,[]
955,RED LEADER,... I just lost my starboard engine.,-0.270898992082766,[]
956,RED LEADER,Get set up for your attack run.,-0.1283249114918199,[]
957,DEATH STAR INTERCOM VOICE,"Rebel base, one minute and closing.",0.0,['one minute']
958,LUKE,"Biggs, Wedge, let's close it up.  We're going in.  We're going in full throttle.",-0.3774728251570467,"['Biggs', 'Wedge']"
959,WEDGE,"Right with you, boss.",0.6221337531726754,[]
960,BIGGS,"Luke, at that speed will you be able to pull out in time?",-0.23622924607356066,['Luke']
961,LUKE,It'll be just like Beggar's Canyon back home.,-0.46002790671230454,"[""Beggar's Canyon""]"
962,BIGGS,We'll stay back far enough to cover you.,0.17611918000405646,[]
963,WEDGE,"My scope shows the tower, but I can't see the exhaust port!  Are you sure the computer can hit it?",-0.05743398659478727,[]
964,LUKE,Watch yourself!  Increase speed full throttle!,-0.3410432259313869,[]
965,WEDGE,What about that tower?,-0.466698198339325,[]
966,LUKE,You worry about those fighters!  I'll worry about the tower!,0.2336731187100154,[]
967,LUKE,"Artoo... that, that stabilizer's broken loose again!  See if you can't lock it down!",-0.3783024166183089,['Artoo']
968,WEDGE,I'm hit!  I can't stay with you.,0.4471981182419178,[]
969,LUKE,"Get clear, Wedge.",-0.13246333861051363,['Wedge']
970,LUKE,You can't do any more good back there!,0.19093820210367474,[]
971,WEDGE,Sorry!,-0.059895452229074886,[]
972,VADER,Let him go!  Stay on the leader!,0.2925663369540632,[]
973,BIGGS,"Hurry, Luke, they're coming in much faster this time. I can't hold them!",-0.13000504471226848,['Luke']
974,LUKE,"Artoo, try and increase the power!",-0.3980701407680356,['Artoo']
975,BIGGS,"Hurry up, Luke!",-0.23848699695409392,['Luke']
976,BIGGS,Wait!,0.5055334082285052,[]
977,DEATH STAR INTERCOM VOICE,"Rebel base, thirty seconds and closing.",-0.3527413184426107,['thirty seconds']
978,VADER,I'm on the leader.,0.5663194763160511,[]
979,THREEPIO,"Hang on, Artoo!",-0.11070098399186379,['Artoo']
980,BEN,"Use the Force, Luke.",0.29484224153834604,['Luke']
981,BEN,"Let go, Luke.",0.07576015110974699,['Luke']
982,VADER,The Force is strong with this one!,0.40376196121722385,['Force']
983,BEN,"Luke, trust me.",0.304046445395014,['Luke']
984,BASE VOICE,"His computer's off.  Luke, you switched off your targeting computer.  What's wrong?",-0.12976011801920762,[]
985,LUKE,Nothing.  I'm all right.,0.23189980570955315,[]
986,LUKE,I've lost Artoo!,-0.3283418193424812,['Artoo']
987,MASSASSI INTERCOM VOICE,The Death Star has cleared the planet.  The Death Star has cleared the planet.,-0.5672046075932344,['The Death Star']
988,DEATH STAR INTERCOM VOICE,"Rebel base, in range.",0.04377482802708288,[]
989,TARKIN,You may fire when ready.,-0.44035401318276834,[]
990,DEATH STAR INTERCOM VOICE,Commence primary ignition.,-0.7620825056136464,[]
991,VADER,I have you now.,0.1425423687980072,[]
992,VADER,What?,-0.15693002845187842,[]
993,HAN,Yahoo!,0.1608306981818104,['Yahoo']
994,WINGMAN,Look out!,0.1505298842038505,[]
995,HAN,"You're all clear, kid.",0.394393183772078,[]
996,HAN,Now let's blow this thing and go home!,-0.12453579249593272,[]
997,INTERCOM VOICE,Stand by to fire at Rebel base.,-0.6081945000065263,[]
998,INTERCOM VOICE,Standing by.,-0.4859997462202774,[]
999,HAN,"Great shot, kid.  That was one in a million.",0.12415695837539187,"['one', 'a million']"
1000,BEN,"Remember, the Force will be with you... always.",0.34157822820087325,['Force']
1001,LEIA,Luke!  Luke!  Luke!,0.16490500560777943,['Luke']
1002,HAN,Hey!  Hey!,0.17292630865057612,[]
1003,LUKE,I knew you'd come back!  I just knew it!,0.2574471358856709,[]
1004,HAN,"Well, I wasn't gonna let you get all the credit and take all the reward.",0.3779589881662595,[]
1005,LEIA,"Hey, I knew there was more to you than money.",0.04194008022742346,[]
1006,LUKE,"Oh, no!",-0.40654452782282724,[]
1007,THREEPIO,"Oh, my!  Artoo!  Can you hear me?  Say something!You can repair him, can't you?",-0.25894967704107374,['Artoo']
1008,TECHNICIAN,We'll get to work on him right away.,-0.060164283539652974,[]
1009,THREEPIO,"You must repair him!  Sir, if any of my circuits or gears will help, I'll gladly donate them.",-0.13511192377914027,[]
1010,LUKE,He'll be all right.,0.2946855070256438,[]
